Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
World,WLD,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,96.5596398,100.1214211,103.0619114,106.5651152,109.4936106,119.7682513,122.4680703,124.4622213,126.1829186,127.9004798,131.7962167,136.0420014,138.5073974,143.4697523,152.1108999,155.9316473,161.5636479,167.2996469,171.3204497,177.8965164,181.5133107,184.0708283,187.2570834,188.4804464,191.5464747,194.2457546,197.6957902,..,..,..,..,184.5603099,185.4961117,187.1800512,187.5526058,189.4842601,190.7700838,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..,..,..,..,..,..,..,54.29542586,55.33838847,53.6852509,53.83130651,54.32609419,54.27144742,53.09384416,52.26446832,51.93053796,51.00431149,51.22768409,51.68815524,48.9443656,49.98927917,50.81407056,50.23126246,49.21226294,47.65440207,48.51105247,48.34753856,47.69405418,46.49791321,46.56215389,47.13011471,46.62763147,47.33282632,46.83092668,42.2287513,45.65369148,46.77711312,46.36590542,45.87882311,44.60979006,44.55130989,43.84907074,43.53956607,43.06609307,45.06514355,44.40463132,..,..,..,..,..,..,..,..,..
World,WLD,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,..,..,..,..,..,..,..,..,..,..,2874648.922,2840961.467,2871562.418,2911944.728,2915398.218,2979621.946,2992540.357,3022537.342,3002825.727,3039479.458,3072596.43,3027894.339,3071454.176,3062602.597,3035226.338,3026622.056,3043764.037,3073432.281,3044655.328,3102061.697,3179457.008,3113149.315,3182101.839,3059282.46,3080338.649,3097869.28,3062650.753,3040158.974,3044623.684,3036555.803,3003677.623,3019306.949,3024128.927,3038864.145,3103331.942,3166725.606,3276381.925,3464397.823,3392630.678,..,..,..,..,..,..,..,..,..
World,WLD,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..,..,..,..,..,..,..,57.6511776,58.0623995,56.36360238,56.97518955,56.74274075,58.0542505,57.12981605,57.09310802,57.20706891,57.2880905,58.00882397,58.318988,57.49778356,58.59008468,60.02649205,60.13776166,59.67289709,58.78239152,60.34194227,60.69557016,61.46717442,60.21755621,59.8583728,60.46161598,59.51656824,60.53041963,60.02053848,56.00493036,59.43748628,63.28540659,63.88336784,65.40685973,64.96550195,65.67224102,66.07952502,65.95310575,66.41017154,69.12019306,70.04595282,..,..,..,..,..,..,..,..,..
World,WLD,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,..,..,..,..,..,..,..,..,..,..,1269938.928,1199396.692,1251832.918,1290757.194,1257337.91,1338975.618,1364746.832,1427819.807,1446191.645,1538543.274,1570804.161,1523332.911,1599160.904,1615048.292,1603189.724,1606894.309,1624808.885,1707141.46,1668898.675,1708667.828,1801880.918,1733300.365,1825321.122,1707054.456,1743344.875,1786452.609,1790773.479,1795298.349,1835815.124,1821173.477,1799376.85,1832390.636,1844193.561,1855469.657,1912831.711,1950421.898,2048749.118,2242932.695,2117291.258,..,..,..,..,..,..,..,..,..
World,WLD,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,9.509873973,9.181210047,9.315401556,8.909429037,8.820977047,8.357243615,7.972527366,8.159548234,7.623803243,6.821404453,6.74662636,7.366666241,5.937260724,4.886429239,5.460969969,5.05360858,4.955076617,4.970768492,4.576191795,3.954066009,3.692860615,3.707821625,3.953017768,3.641252665,3.757940828,4.096112816,3.940686664,3.57725549,3.064356158,2.697623511,2.62799952,2.371712201,2.554706807,2.682319721,2.364153955,2.256618062,2.001488716,1.897647051,1.836498203,1.715570574,1.752510246,1.752453545,1.708025766,1.586660729,1.556675444,1.54127228,1.426626913,1.439318067,1.624565634,1.78124146,1.650012704,1.59844937,1.516425297,1.599317271,1.591551259,1.698438075
World,WLD,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,..,..,11.79172295,10.66819123,10.18307418,9.498489753,9.265744361,7.98448504,7.600575034,7.436465297,6.736082437,6.329750065,6.103627963,6.481600627,5.106660555,4.332660434,4.856262101,4.951943024,4.558235985,4.482371606,3.894432383,3.462703991,3.345953407,3.510162088,4.104930857,3.695645523,3.70532043,4.149693502,4.316797162,3.997918285,3.4923381,3.168797971,3.02058532,2.783176222,3.036539102,3.145477806,2.755034136,2.675649052,2.417723385,2.290943332,2.254723864,2.156652264,2.081488053,1.996112651,1.918304691,1.758702556,1.692761313,1.618655041,1.48419734,1.448411982,1.602963809,1.703167,1.536053687,1.527367018,1.480311276,1.510312052,1.49814531,1.232745798
World,WLD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,2.283763236,0.583739558,4.460327652,3.161469467,3.779450522,1.287658117,2.827912026,3.210793829,1.162287462,2.805592189,4.13186887,4.796010709,3.062913592,5.494642464,3.033545627,2.220059977,2.396072611,4.995806165,2.443900932,3.899920745,0.534763491,2.763225767,1.287122876,1.022453539,1.550191264,5.002700341,1.021399003,1.796077707,3.273900319,3.038479408,1.56459119,2.45997046,2.548304197,4.235502431,3.265019046,3.297381488,1.473182479,3.782076346,2.254791572,2.80093647,3.46958788,1.085307629,4.963329519,2.476011418,2.690343162,2.354102701,3.818927864
World,WLD,"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,..,..,..,..,..,..,..,..,..,..,8.59377E+11,8.79003E+11,8.84134E+11,9.2357E+11,9.52768E+11,9.88778E+11,1.00151E+12,1.02983E+12,1.0629E+12,1.07525E+12,1.10542E+12,1.15109E+12,1.2063E+12,1.24325E+12,1.31156E+12,1.35135E+12,1.38135E+12,1.41444E+12,1.48511E+12,1.5214E+12,1.58074E+12,1.58919E+12,1.6331E+12,1.65412E+12,1.67103E+12,1.69694E+12,1.78183E+12,1.80003E+12,1.83236E+12,1.89235E+12,1.94985E+12,1.98036E+12,2.02907E+12,2.08078E+12,2.16891E+12,2.23973E+12,2.31358E+12,2.34766E+12,2.43645E+12,2.49139E+12,2.56117E+12,2.65003E+12,2.67879E+12,2.81175E+12,2.88137E+12,2.95889E+12,3.02855E+12,3.1442E+12
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..,..,..,..,..,..,..,..,15568.70012,16955.19991,17236.20014,19300.30038,21322.80009,23579.89978,25626.69971,26825.20036,28360.5003,29046.29979,32407.89991,36841.9996,37061.70017,40331.80009,45392.70014,50418.59999,54428.20029,56124.90035,56142.30008,61025.19974,67522.60019,77183.30033,83098.2004,89164.59998,102876.1012,101788.2743,108629.6182,118257.211,110860.835,117506.673,124203.199,139032.94,141483.603,148937.604,158205.946,158487.874,175509.3437,182025.6271,183037.2301,175051.3422,175829.5578,184831.1095,187769.4163,194898.2751,213590.2506
